iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
392000,0.00000,1.66667,0.00000,1.66667,0.148148,0.421296,0.361111,0.217593,0.398148,0.217593,0.314815,0.337963,0.291667,0.407407,0.254630,0.328704,0.370370,0.250000,0.328704,0.291667,0.263889,0.268519,0.273148,0.305556,0.324074,0.273148,0.231481,0.222222,0.305556,0.203704,0.375000,0.217593,0.328704,0.356481,0.259259,0.370370,0.254630,0.333333,0.375000,0.226852,0.370370,0.250000,0.384259,0.435185,0.0370370,1.66667,0.00000,1.66667,0.00000,0.00000
393000,0.00000,1.66667,0.00000,1.66667,0.106481,0.388889,0.365741,0.254630,0.393519,0.282407,0.351852,0.324074,0.250000,0.384259,0.226852,0.314815,0.375000,0.240741,0.337963,0.287037,0.287037,0.300926,0.291667,0.236111,0.287037,0.263889,0.314815,0.240741,0.245370,0.287037,0.393519,0.268519,0.305556,0.333333,0.222222,0.356481,0.231481,0.435185,0.328704,0.254630,0.328704,0.254630,0.361111,0.430556,0.0416667,1.66667,0.00000,1.66667,0.00000,0.00000
394000,0.00000,1.66667,0.00000,1.66667,0.180556,0.337963,0.337963,0.245370,0.337963,0.240741,0.333333,0.361111,0.259259,0.384259,0.245370,0.319444,0.444444,0.277778,0.337963,0.310185,0.250000,0.305556,0.212963,0.328704,0.212963,0.259259,0.245370,0.277778,0.296296,0.245370,0.342593,0.277778,0.356481,0.361111,0.300926,0.305556,0.263889,0.342593,0.370370,0.222222,0.375000,0.254630,0.407407,0.384259,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
395000,0.00000,1.66667,0.00000,1.66667,0.143519,0.356481,0.407407,0.268519,0.351852,0.240741,0.337963,0.384259,0.245370,0.337963,0.250000,0.370370,0.351852,0.250000,0.342593,0.310185,0.236111,0.236111,0.310185,0.259259,0.273148,0.268519,0.250000,0.282407,0.254630,0.217593,0.375000,0.268519,0.282407,0.370370,0.277778,0.402778,0.268519,0.402778,0.342593,0.250000,0.416667,0.250000,0.324074,0.379630,0.0370370,1.66667,0.00000,1.66667,0.00000,0.00000
396000,0.00000,1.66667,0.00000,1.66667,0.129630,0.337963,0.388889,0.282407,0.398148,0.236111,0.361111,0.384259,0.212963,0.384259,0.277778,0.379630,0.384259,0.273148,0.296296,0.277778,0.194444,0.259259,0.277778,0.254630,0.277778,0.231481,0.254630,0.254630,0.287037,0.250000,0.324074,0.217593,0.388889,0.361111,0.231481,0.398148,0.273148,0.342593,0.388889,0.296296,0.412037,0.240741,0.337963,0.398148,0.0277778,1.66667,0.00000,1.66667,0.00000,0.00000
397000,0.00000,1.66667,0.00000,1.66667,0.180556,0.379630,0.337963,0.263889,0.375000,0.250000,0.328704,0.337963,0.277778,0.356481,0.212963,0.347222,0.365741,0.254630,0.337963,0.291667,0.259259,0.287037,0.212963,0.319444,0.314815,0.273148,0.314815,0.208333,0.268519,0.236111,0.388889,0.185185,0.388889,0.370370,0.263889,0.407407,0.245370,0.398148,0.356481,0.259259,0.310185,0.282407,0.305556,0.393519,0.0370370,1.66667,0.00000,1.66667,0.00000,0.00000
398000,0.00000,1.66667,0.00000,1.66667,0.166667,0.370370,0.305556,0.259259,0.407407,0.236111,0.365741,0.356481,0.250000,0.370370,0.203704,0.375000,0.375000,0.240741,0.356481,0.250000,0.259259,0.231481,0.268519,0.310185,0.277778,0.250000,0.236111,0.300926,0.291667,0.226852,0.365741,0.240741,0.435185,0.314815,0.268519,0.361111,0.245370,0.365741,0.356481,0.277778,0.347222,0.282407,0.375000,0.375000,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
399000,0.00000,1.66667,0.00000,1.66667,0.148148,0.398148,0.412037,0.250000,0.351852,0.254630,0.347222,0.356481,0.222222,0.361111,0.189815,0.342593,0.365741,0.240741,0.356481,0.226852,0.263889,0.328704,0.236111,0.231481,0.250000,0.250000,0.300926,0.342593,0.217593,0.268519,0.365741,0.245370,0.370370,0.384259,0.254630,0.333333,0.254630,0.356481,0.379630,0.277778,0.361111,0.268519,0.375000,0.407407,0.0370370,1.66667,0.00000,1.66667,0.00000,0.00000
400000,0.00000,1.66667,0.00000,1.66667,0.134259,0.342593,0.361111,0.254630,0.337963,0.245370,0.388889,0.375000,0.245370,0.319444,0.263889,0.333333,0.347222,0.287037,0.356481,0.240741,0.273148,0.254630,0.296296,0.226852,0.240741,0.310185,0.240741,0.282407,0.300926,0.296296,0.370370,0.250000,0.398148,0.365741,0.268519,0.379630,0.217593,0.333333,0.384259,0.291667,0.342593,0.240741,0.370370,0.384259,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
401000,0.00000,1.66667,0.00000,1.66667,0.157407,0.333333,0.384259,0.245370,0.342593,0.263889,0.361111,0.347222,0.226852,0.370370,0.245370,0.398148,0.370370,0.263889,0.370370,0.268519,0.296296,0.212963,0.268519,0.236111,0.337963,0.296296,0.259259,0.203704,0.250000,0.240741,0.351852,0.203704,0.393519,0.384259,0.240741,0.398148,0.254630,0.393519,0.375000,0.300926,0.342593,0.277778,0.337963,0.356481,0.0231481,1.66667,0.00000,1.66667,0.00000,0.00000
402000,0.00000,1.66667,0.00000,1.66667,0.194444,0.425926,0.319444,0.273148,0.356481,0.268519,0.351852,0.351852,0.231481,0.347222,0.240741,0.379630,0.296296,0.236111,0.342593,0.291667,0.282407,0.259259,0.291667,0.273148,0.324074,0.268519,0.222222,0.310185,0.259259,0.226852,0.384259,0.226852,0.342593,0.305556,0.254630,0.356481,0.208333,0.365741,0.379630,0.273148,0.379630,0.250000,0.384259,0.421296,0.0277778,1.66667,0.00000,1.66667,0.00000,0.00000
403000,0.00000,1.66667,0.00000,1.66667,0.157407,0.342593,0.319444,0.263889,0.407407,0.259259,0.361111,0.361111,0.268519,0.375000,0.259259,0.287037,0.351852,0.240741,0.370370,0.314815,0.268519,0.300926,0.263889,0.268519,0.259259,0.268519,0.277778,0.245370,0.240741,0.250000,0.388889,0.254630,0.351852,0.370370,0.250000,0.375000,0.226852,0.384259,0.305556,0.305556,0.361111,0.310185,0.333333,0.333333,0.0509259,1.66667,0.00000,1.66667,0.00000,0.00000
404000,0.00000,1.66667,0.00000,1.66667,0.0740741,0.328704,0.351852,0.305556,0.384259,0.259259,0.324074,0.347222,0.231481,0.361111,0.282407,0.375000,0.370370,0.277778,0.384259,0.333333,0.310185,0.277778,0.222222,0.226852,0.273148,0.333333,0.300926,0.217593,0.259259,0.250000,0.342593,0.310185,0.328704,0.351852,0.217593,0.328704,0.273148,0.361111,0.379630,0.203704,0.361111,0.245370,0.365741,0.402778,0.0509259,1.66667,0.00000,1.66667,0.00000,0.00000
405000,0.00000,1.66667,0.00000,1.66667,0.134259,0.356481,0.379630,0.282407,0.370370,0.314815,0.287037,0.337963,0.250000,0.347222,0.240741,0.356481,0.375000,0.236111,0.370370,0.245370,0.277778,0.268519,0.310185,0.226852,0.250000,0.282407,0.324074,0.296296,0.296296,0.259259,0.337963,0.273148,0.398148,0.319444,0.231481,0.361111,0.259259,0.319444,0.347222,0.259259,0.361111,0.250000,0.337963,0.402778,0.0509259,1.66667,0.00000,1.66667,0.00000,0.00000
406000,0.00000,1.66667,0.00000,1.66667,0.138889,0.384259,0.375000,0.250000,0.356481,0.231481,0.351852,0.287037,0.277778,0.370370,0.189815,0.361111,0.402778,0.259259,0.310185,0.305556,0.319444,0.226852,0.250000,0.328704,0.287037,0.268519,0.291667,0.273148,0.296296,0.245370,0.384259,0.259259,0.388889,0.370370,0.231481,0.314815,0.273148,0.333333,0.361111,0.245370,0.361111,0.268519,0.351852,0.370370,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
407000,0.00000,1.66667,0.00000,1.66667,0.129630,0.351852,0.361111,0.217593,0.310185,0.194444,0.351852,0.365741,0.259259,0.324074,0.296296,0.351852,0.370370,0.259259,0.407407,0.282407,0.259259,0.245370,0.314815,0.273148,0.268519,0.319444,0.268519,0.250000,0.282407,0.263889,0.370370,0.314815,0.421296,0.379630,0.231481,0.319444,0.259259,0.324074,0.356481,0.254630,0.361111,0.282407,0.342593,0.347222,0.0416667,1.66667,0.00000,1.66667,0.00000,0.00000
408000,0.00000,1.66667,0.00000,1.66667,0.166667,0.365741,0.351852,0.175926,0.393519,0.222222,0.370370,0.365741,0.245370,0.342593,0.240741,0.361111,0.398148,0.222222,0.370370,0.250000,0.273148,0.310185,0.254630,0.305556,0.180556,0.273148,0.337963,0.259259,0.250000,0.296296,0.351852,0.236111,0.388889,0.375000,0.203704,0.356481,0.259259,0.365741,0.351852,0.245370,0.384259,0.319444,0.370370,0.342593,0.0509259,1.66667,0.00000,1.66667,0.00000,0.00000
409000,0.00000,1.66667,0.00000,1.66667,0.134259,0.407407,0.388889,0.254630,0.365741,0.254630,0.361111,0.342593,0.208333,0.388889,0.240741,0.375000,0.324074,0.245370,0.375000,0.231481,0.310185,0.287037,0.268519,0.282407,0.259259,0.287037,0.291667,0.217593,0.245370,0.250000,0.351852,0.254630,0.370370,0.333333,0.236111,0.379630,0.259259,0.375000,0.310185,0.319444,0.388889,0.259259,0.351852,0.361111,0.0370370,1.66667,0.00000,1.66667,0.00000,0.00000
410000,0.00000,1.66667,0.00000,1.66667,0.120370,0.379630,0.393519,0.305556,0.370370,0.347222,0.319444,0.342593,0.296296,0.314815,0.254630,0.324074,0.370370,0.245370,0.324074,0.231481,0.268519,0.287037,0.347222,0.263889,0.231481,0.254630,0.254630,0.296296,0.254630,0.259259,0.361111,0.259259,0.351852,0.375000,0.254630,0.342593,0.324074,0.370370,0.356481,0.263889,0.337963,0.226852,0.337963,0.333333,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
411000,0.00000,1.66667,0.00000,1.66667,0.180556,0.398148,0.384259,0.199074,0.347222,0.268519,0.365741,0.351852,0.236111,0.347222,0.226852,0.444444,0.337963,0.254630,0.342593,0.240741,0.282407,0.287037,0.263889,0.324074,0.273148,0.291667,0.300926,0.300926,0.291667,0.277778,0.351852,0.222222,0.342593,0.347222,0.217593,0.337963,0.250000,0.351852,0.310185,0.217593,0.356481,0.245370,0.356481,0.388889,0.0694444,1.66667,0.00000,1.66667,0.00000,0.00000
412000,0.00000,1.66667,0.00000,1.66667,0.111111,0.425926,0.305556,0.291667,0.375000,0.250000,0.375000,0.370370,0.287037,0.347222,0.240741,0.402778,0.356481,0.236111,0.388889,0.254630,0.263889,0.305556,0.273148,0.263889,0.259259,0.282407,0.199074,0.282407,0.240741,0.277778,0.347222,0.291667,0.375000,0.347222,0.208333,0.333333,0.305556,0.333333,0.361111,0.231481,0.379630,0.208333,0.365741,0.398148,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
413000,0.00000,1.66667,0.00000,1.66667,0.134259,0.379630,0.375000,0.240741,0.402778,0.254630,0.384259,0.333333,0.291667,0.365741,0.277778,0.370370,0.379630,0.254630,0.319444,0.291667,0.236111,0.259259,0.268519,0.254630,0.287037,0.231481,0.282407,0.263889,0.254630,0.268519,0.300926,0.212963,0.365741,0.342593,0.254630,0.412037,0.273148,0.407407,0.370370,0.171296,0.347222,0.268519,0.333333,0.435185,0.0277778,1.66667,0.00000,1.66667,0.00000,0.00000
414000,0.00000,1.66667,0.00000,1.66667,0.157407,0.365741,0.361111,0.273148,0.384259,0.250000,0.333333,0.351852,0.259259,0.337963,0.222222,0.407407,0.398148,0.226852,0.384259,0.282407,0.268519,0.250000,0.277778,0.263889,0.277778,0.231481,0.273148,0.259259,0.305556,0.268519,0.305556,0.300926,0.337963,0.287037,0.245370,0.356481,0.240741,0.370370,0.384259,0.212963,0.388889,0.277778,0.398148,0.361111,0.0462963,1.66667,0.00000,1.66667,0.00000,0.00000
415000,0.00000,1.66667,0.00000,1.66667,0.143519,0.388889,0.398148,0.226852,0.388889,0.231481,0.337963,0.347222,0.263889,0.305556,0.250000,0.402778,0.384259,0.277778,0.375000,0.203704,0.300926,0.305556,0.254630,0.268519,0.282407,0.240741,0.250000,0.300926,0.226852,0.263889,0.402778,0.287037,0.370370,0.342593,0.231481,0.347222,0.240741,0.365741,0.379630,0.277778,0.337963,0.217593,0.342593,0.398148,0.0231481,1.66667,0.00000,1.66667,0.00000,0.00000
416000,0.00000,1.66667,0.00000,1.66667,0.0833333,0.412037,0.351852,0.240741,0.337963,0.268519,0.361111,0.398148,0.268519,0.379630,0.212963,0.379630,0.361111,0.212963,0.407407,0.250000,0.259259,0.300926,0.245370,0.324074,0.296296,0.277778,0.240741,0.254630,0.263889,0.222222,0.370370,0.250000,0.337963,0.342593,0.291667,0.351852,0.212963,0.430556,0.314815,0.231481,0.388889,0.259259,0.375000,0.365741,0.0509259,1.66667,0.00000,1.66667,0.00000,0.00000
417000,0.00000,1.66667,0.00000,1.66667,0.129630,0.370370,0.384259,0.268519,0.305556,0.245370,0.356481,0.393519,0.203704,0.342593,0.259259,0.384259,0.356481,0.268519,0.333333,0.250000,0.282407,0.231481,0.305556,0.310185,0.291667,0.291667,0.240741,0.259259,0.250000,0.259259,0.388889,0.310185,0.310185,0.333333,0.259259,0.351852,0.277778,0.356481,0.337963,0.240741,0.393519,0.273148,0.375000,0.361111,0.0416667,1.66667,0.00000,1.66667,0.00000,0.00000
418000,0.00000,1.66667,0.00000,1.66667,0.162037,0.314815,0.347222,0.212963,0.365741,0.245370,0.379630,0.402778,0.236111,0.393519,0.189815,0.430556,0.337963,0.268519,0.375000,0.300926,0.254630,0.291667,0.254630,0.287037,0.236111,0.296296,0.250000,0.217593,0.314815,0.240741,0.347222,0.250000,0.356481,0.342593,0.226852,0.319444,0.217593,0.384259,0.342593,0.324074,0.430556,0.236111,0.351852,0.425926,0.0231481,1.66667,0.00000,1.66667,0.00000,0.00000
419000,0.00000,1.66667,0.00000,1.66667,0.125000,0.402778,0.314815,0.222222,0.333333,0.287037,0.379630,0.393519,0.273148,0.337963,0.268519,0.324074,0.370370,0.273148,0.370370,0.282407,0.282407,0.226852,0.310185,0.282407,0.282407,0.236111,0.296296,0.254630,0.268519,0.212963,0.365741,0.212963,0.402778,0.324074,0.282407,0.337963,0.254630,0.337963,0.361111,0.199074,0.370370,0.282407,0.384259,0.425926,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
420000,0.00000,1.66667,0.00000,1.66667,0.162037,0.356481,0.370370,0.199074,0.365741,0.277778,0.351852,0.388889,0.236111,0.337963,0.240741,0.379630,0.351852,0.208333,0.337963,0.310185,0.296296,0.268519,0.305556,0.273148,0.250000,0.259259,0.300926,0.236111,0.310185,0.231481,0.365741,0.208333,0.342593,0.365741,0.250000,0.347222,0.245370,0.347222,0.384259,0.250000,0.379630,0.268519,0.402778,0.393519,0.0277778,1.66667,0.00000,1.66667,0.00000,0.00000
421000,0.00000,1.66667,0.00000,1.66667,0.138889,0.370370,0.361111,0.250000,0.393519,0.226852,0.337963,0.314815,0.250000,0.388889,0.287037,0.407407,0.319444,0.199074,0.337963,0.203704,0.277778,0.226852,0.319444,0.296296,0.217593,0.231481,0.314815,0.287037,0.310185,0.259259,0.407407,0.240741,0.370370,0.324074,0.305556,0.361111,0.273148,0.333333,0.356481,0.222222,0.356481,0.287037,0.375000,0.398148,0.0462963,1.66667,0.00000,1.66667,0.00000,0.00000
422000,0.00000,1.66667,0.00000,1.66667,0.125000,0.407407,0.310185,0.189815,0.337963,0.250000,0.375000,0.351852,0.263889,0.333333,0.259259,0.388889,0.347222,0.236111,0.398148,0.240741,0.263889,0.310185,0.268519,0.282407,0.305556,0.268519,0.268519,0.231481,0.305556,0.245370,0.384259,0.217593,0.379630,0.347222,0.291667,0.333333,0.296296,0.365741,0.305556,0.310185,0.375000,0.231481,0.356481,0.407407,0.0185185,1.66667,0.00000,1.66667,0.00000,0.00000
423000,0.00000,1.66667,0.00000,1.66667,0.106481,0.393519,0.384259,0.222222,0.388889,0.212963,0.388889,0.337963,0.208333,0.365741,0.254630,0.328704,0.370370,0.236111,0.412037,0.291667,0.236111,0.268519,0.282407,0.231481,0.259259,0.324074,0.310185,0.287037,0.282407,0.236111,0.393519,0.263889,0.333333,0.305556,0.259259,0.402778,0.263889,0.365741,0.361111,0.245370,0.356481,0.226852,0.425926,0.328704,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
424000,0.00000,1.66667,0.00000,1.66667,0.138889,0.328704,0.398148,0.240741,0.361111,0.245370,0.375000,0.421296,0.245370,0.393519,0.250000,0.356481,0.342593,0.240741,0.342593,0.263889,0.324074,0.231481,0.250000,0.231481,0.337963,0.277778,0.245370,0.245370,0.254630,0.217593,0.421296,0.222222,0.347222,0.351852,0.268519,0.365741,0.268519,0.305556,0.453704,0.203704,0.361111,0.254630,0.384259,0.384259,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
425000,0.00000,1.66667,0.00000,1.66667,0.143519,0.398148,0.333333,0.250000,0.351852,0.240741,0.375000,0.384259,0.226852,0.379630,0.245370,0.398148,0.328704,0.259259,0.310185,0.240741,0.277778,0.300926,0.305556,0.245370,0.254630,0.296296,0.245370,0.300926,0.300926,0.273148,0.351852,0.222222,0.375000,0.365741,0.194444,0.370370,0.282407,0.305556,0.416667,0.226852,0.356481,0.236111,0.337963,0.449074,0.0277778,1.66667,0.00000,1.66667,0.00000,0.00000
426000,0.00000,1.66667,0.00000,1.66667,0.115741,0.333333,0.388889,0.208333,0.328704,0.236111,0.337963,0.347222,0.250000,0.398148,0.291667,0.379630,0.361111,0.300926,0.388889,0.226852,0.310185,0.226852,0.305556,0.273148,0.254630,0.296296,0.287037,0.245370,0.305556,0.212963,0.379630,0.259259,0.361111,0.337963,0.217593,0.412037,0.245370,0.347222,0.342593,0.222222,0.356481,0.291667,0.370370,0.388889,0.0416667,1.66667,0.00000,1.66667,0.00000,0.00000
427000,0.00000,1.66667,0.00000,1.66667,0.120370,0.365741,0.375000,0.185185,0.351852,0.282407,0.449074,0.347222,0.277778,0.370370,0.226852,0.342593,0.384259,0.212963,0.356481,0.259259,0.226852,0.296296,0.291667,0.250000,0.254630,0.310185,0.273148,0.273148,0.277778,0.259259,0.282407,0.240741,0.361111,0.421296,0.254630,0.361111,0.240741,0.337963,0.402778,0.268519,0.370370,0.222222,0.337963,0.435185,0.0277778,1.66667,0.00000,1.66667,0.00000,0.00000
428000,0.00000,1.66667,0.00000,1.66667,0.120370,0.333333,0.416667,0.314815,0.361111,0.208333,0.328704,0.379630,0.236111,0.439815,0.212963,0.388889,0.365741,0.194444,0.384259,0.287037,0.254630,0.273148,0.268519,0.310185,0.259259,0.259259,0.245370,0.199074,0.324074,0.203704,0.370370,0.236111,0.356481,0.361111,0.240741,0.425926,0.273148,0.351852,0.324074,0.240741,0.384259,0.236111,0.388889,0.379630,0.0462963,1.66667,0.00000,1.66667,0.00000,0.00000
429000,0.00000,1.66667,0.00000,1.66667,0.111111,0.384259,0.351852,0.217593,0.370370,0.296296,0.375000,0.398148,0.268519,0.296296,0.245370,0.402778,0.342593,0.296296,0.342593,0.231481,0.296296,0.305556,0.259259,0.240741,0.296296,0.259259,0.231481,0.240741,0.268519,0.263889,0.393519,0.273148,0.398148,0.407407,0.231481,0.333333,0.268519,0.337963,0.388889,0.194444,0.361111,0.240741,0.375000,0.356481,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
430000,0.00000,1.66667,0.00000,1.66667,0.111111,0.370370,0.319444,0.282407,0.319444,0.263889,0.351852,0.351852,0.277778,0.337963,0.296296,0.379630,0.379630,0.263889,0.347222,0.287037,0.361111,0.250000,0.277778,0.324074,0.254630,0.217593,0.310185,0.263889,0.291667,0.263889,0.388889,0.231481,0.351852,0.328704,0.226852,0.393519,0.189815,0.393519,0.370370,0.222222,0.370370,0.240741,0.342593,0.356481,0.0231481,1.66667,0.00000,1.66667,0.00000,0.00000
431000,0.00000,1.66667,0.00000,1.66667,0.143519,0.370370,0.351852,0.226852,0.351852,0.282407,0.337963,0.412037,0.263889,0.361111,0.273148,0.347222,0.356481,0.250000,0.356481,0.254630,0.259259,0.319444,0.254630,0.263889,0.273148,0.291667,0.296296,0.236111,0.347222,0.236111,0.337963,0.240741,0.370370,0.351852,0.199074,0.365741,0.277778,0.310185,0.347222,0.259259,0.375000,0.314815,0.333333,0.351852,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
432000,0.00000,1.66667,0.00000,1.66667,0.129630,0.398148,0.398148,0.217593,0.347222,0.250000,0.379630,0.393519,0.231481,0.375000,0.222222,0.375000,0.388889,0.217593,0.342593,0.259259,0.250000,0.273148,0.259259,0.287037,0.263889,0.277778,0.263889,0.300926,0.263889,0.287037,0.356481,0.231481,0.398148,0.347222,0.254630,0.379630,0.217593,0.351852,0.324074,0.231481,0.319444,0.277778,0.388889,0.430556,0.0231481,1.66667,0.00000,1.66667,0.00000,0.00000
433000,0.00000,1.66667,0.00000,1.66667,0.120370,0.421296,0.342593,0.282407,0.347222,0.250000,0.393519,0.328704,0.254630,0.342593,0.259259,0.305556,0.398148,0.263889,0.351852,0.240741,0.277778,0.282407,0.310185,0.287037,0.259259,0.240741,0.245370,0.268519,0.319444,0.231481,0.379630,0.240741,0.402778,0.333333,0.259259,0.337963,0.263889,0.333333,0.328704,0.240741,0.351852,0.268519,0.384259,0.402778,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
434000,0.00000,1.66667,0.00000,1.66667,0.125000,0.398148,0.356481,0.268519,0.314815,0.194444,0.421296,0.370370,0.259259,0.379630,0.291667,0.356481,0.375000,0.203704,0.398148,0.250000,0.324074,0.263889,0.300926,0.231481,0.310185,0.277778,0.245370,0.296296,0.277778,0.208333,0.361111,0.268519,0.361111,0.300926,0.263889,0.425926,0.226852,0.347222,0.337963,0.222222,0.324074,0.222222,0.351852,0.439815,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
435000,0.00000,1.66667,0.00000,1.66667,0.180556,0.379630,0.342593,0.245370,0.347222,0.273148,0.361111,0.398148,0.259259,0.333333,0.240741,0.333333,0.356481,0.291667,0.347222,0.268519,0.254630,0.324074,0.263889,0.250000,0.296296,0.291667,0.273148,0.310185,0.319444,0.250000,0.337963,0.245370,0.384259,0.319444,0.245370,0.356481,0.226852,0.314815,0.370370,0.175926,0.310185,0.305556,0.370370,0.361111,0.0694444,1.66667,0.00000,1.66667,0.00000,0.00000
436000,0.00000,1.66667,0.00000,1.66667,0.162037,0.421296,0.416667,0.240741,0.319444,0.254630,0.361111,0.388889,0.259259,0.407407,0.222222,0.296296,0.347222,0.254630,0.398148,0.208333,0.291667,0.273148,0.282407,0.259259,0.259259,0.208333,0.250000,0.287037,0.259259,0.226852,0.384259,0.273148,0.416667,0.365741,0.263889,0.398148,0.231481,0.365741,0.319444,0.277778,0.328704,0.199074,0.342593,0.421296,0.0416667,1.66667,0.00000,1.66667,0.00000,0.00000
437000,0.00000,1.66667,0.00000,1.66667,0.0833333,0.421296,0.337963,0.277778,0.375000,0.300926,0.314815,0.365741,0.287037,0.375000,0.222222,0.337963,0.388889,0.208333,0.370370,0.282407,0.291667,0.287037,0.273148,0.259259,0.259259,0.254630,0.263889,0.231481,0.250000,0.217593,0.393519,0.185185,0.412037,0.337963,0.263889,0.407407,0.231481,0.324074,0.421296,0.222222,0.393519,0.226852,0.398148,0.388889,0.0416667,1.66667,0.00000,1.66667,0.00000,0.00000
438000,0.00000,1.66667,0.00000,1.66667,0.138889,0.365741,0.388889,0.259259,0.370370,0.263889,0.342593,0.356481,0.245370,0.365741,0.194444,0.314815,0.361111,0.263889,0.351852,0.240741,0.240741,0.250000,0.277778,0.328704,0.217593,0.287037,0.356481,0.277778,0.300926,0.268519,0.342593,0.240741,0.365741,0.375000,0.273148,0.370370,0.226852,0.356481,0.351852,0.263889,0.375000,0.268519,0.337963,0.379630,0.0277778,1.66667,0.00000,1.66667,0.00000,0.00000
439000,0.00000,1.66667,0.00000,1.66667,0.175926,0.347222,0.305556,0.250000,0.375000,0.212963,0.388889,0.384259,0.217593,0.319444,0.263889,0.333333,0.356481,0.296296,0.356481,0.282407,0.305556,0.231481,0.222222,0.287037,0.291667,0.310185,0.236111,0.263889,0.319444,0.273148,0.356481,0.263889,0.361111,0.342593,0.254630,0.351852,0.324074,0.324074,0.319444,0.296296,0.342593,0.254630,0.370370,0.407407,0.00925926,1.66667,0.00000,1.66667,0.00000,0.00000
440000,0.00000,1.66667,0.00000,1.66667,0.134259,0.458333,0.328704,0.217593,0.370370,0.296296,0.407407,0.337963,0.245370,0.398148,0.208333,0.291667,0.328704,0.277778,0.305556,0.314815,0.231481,0.337963,0.222222,0.273148,0.259259,0.347222,0.291667,0.291667,0.245370,0.254630,0.337963,0.268519,0.347222,0.356481,0.263889,0.319444,0.236111,0.356481,0.412037,0.240741,0.356481,0.300926,0.351852,0.333333,0.0277778,1.66667,0.00000,1.66667,0.00000,0.00000
441000,0.00000,1.66667,0.00000,1.66667,0.143519,0.379630,0.379630,0.185185,0.388889,0.268519,0.347222,0.407407,0.231481,0.416667,0.263889,0.379630,0.439815,0.277778,0.361111,0.254630,0.300926,0.231481,0.310185,0.245370,0.291667,0.240741,0.240741,0.236111,0.259259,0.212963,0.328704,0.254630,0.351852,0.333333,0.277778,0.361111,0.291667,0.356481,0.365741,0.236111,0.351852,0.226852,0.328704,0.384259,0.0416667,1.66667,0.00000,1.66667,0.00000,0.00000
442000,0.00000,1.66667,0.00000,1.66667,0.180556,0.384259,0.388889,0.273148,0.407407,0.217593,0.361111,0.393519,0.254630,0.412037,0.250000,0.347222,0.347222,0.250000,0.333333,0.277778,0.212963,0.328704,0.217593,0.240741,0.277778,0.231481,0.291667,0.245370,0.273148,0.259259,0.407407,0.240741,0.361111,0.342593,0.222222,0.361111,0.250000,0.398148,0.370370,0.282407,0.319444,0.250000,0.384259,0.314815,0.0231481,1.66667,0.00000,1.66667,0.00000,0.00000
443000,0.00000,1.66667,0.00000,1.66667,0.129630,0.402778,0.375000,0.245370,0.398148,0.236111,0.370370,0.365741,0.226852,0.291667,0.296296,0.370370,0.388889,0.217593,0.375000,0.245370,0.268519,0.324074,0.277778,0.259259,0.231481,0.310185,0.240741,0.259259,0.287037,0.240741,0.328704,0.254630,0.319444,0.370370,0.263889,0.328704,0.250000,0.412037,0.347222,0.273148,0.342593,0.250000,0.384259,0.379630,0.0462963,1.66667,0.00000,1.66667,0.00000,0.00000
444000,0.00000,1.66667,0.00000,1.66667,0.120370,0.393519,0.370370,0.259259,0.337963,0.250000,0.351852,0.375000,0.268519,0.342593,0.217593,0.328704,0.402778,0.175926,0.407407,0.231481,0.314815,0.259259,0.291667,0.259259,0.263889,0.277778,0.254630,0.263889,0.245370,0.287037,0.319444,0.319444,0.407407,0.342593,0.300926,0.375000,0.231481,0.379630,0.342593,0.236111,0.370370,0.245370,0.347222,0.384259,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
445000,0.00000,1.66667,0.00000,1.66667,0.120370,0.342593,0.384259,0.245370,0.319444,0.310185,0.356481,0.361111,0.240741,0.328704,0.236111,0.388889,0.379630,0.231481,0.398148,0.282407,0.277778,0.226852,0.287037,0.300926,0.240741,0.259259,0.287037,0.259259,0.263889,0.199074,0.361111,0.268519,0.375000,0.370370,0.217593,0.402778,0.273148,0.356481,0.370370,0.273148,0.370370,0.231481,0.356481,0.398148,0.0324074,1.66667,0.00000,1.66667,0.00000,0.00000
